series,seriesLabel,wikipediaPage,image,startTime,follower,score,locations,countries,genres,maleCreatorsCount,femaleCreatorsCount,otherCreatorsCount
http://www.wikidata.org/entity/Q485630,Stairway to Heaven,https://en.wikipedia.org/wiki/Stairway_to_Heaven_(South_Korean_TV_series),,2003,,,Seoul,South Korea,"romantic drama, tragedy, melodrama",1,0,0
http://www.wikidata.org/entity/Q486285,Love Story in Harvard,https://en.wikipedia.org/wiki/Love_Story_in_Harvard,,2004,,,,South Korea,"drama television series, romance film",1,0,0
http://www.wikidata.org/entity/Q498665,Beautiful Days,https://en.wikipedia.org/wiki/Beautiful_Days_(TV_series),,2001,,,,South Korea,romance film,1,0,0
http://www.wikidata.org/entity/Q493934,Tree of Heaven,https://en.wikipedia.org/wiki/Tree_of_Heaven_(TV_series),,2006,,,Japan,South Korea,romance film,1,0,0
http://www.wikidata.org/entity/Q1059238,Boys on the Run,https://en.wikipedia.org/wiki/Boys_on_the_Run,,2012,,,,Japan,drama television series,1,0,0
http://www.wikidata.org/entity/Q28359588,Segodon,https://en.wikipedia.org/wiki/Segodon,,2018,,,,Japan,drama television series,0,2,0
http://www.wikidata.org/entity/Q15094683,Hanako to Anne,https://en.wikipedia.org/wiki/Hanako_to_Anne,http://commons.wikimedia.org/wiki/Special:FilePath/Green%20Gables%20%288061958203%29.jpg,2014,,,,Japan,drama television series,0,1,0
http://www.wikidata.org/entity/Q20042134,Samurai Gourmet,https://en.wikipedia.org/wiki/Samurai_Gourmet,,2017,,,,Japan,comedy,1,0,0
http://www.wikidata.org/entity/Q120490391,Lighthouse,https://en.wikipedia.org/wiki/Lighthouse_(talk_show),,2023,,,,Japan,"talk show, owarai, variety show",2,1,0
http://www.wikidata.org/entity/Q11303613,Goddotan,https://en.wikipedia.org/wiki/Goddotan,,2005,,,,Japan,variety show,1,0,0
http://www.wikidata.org/entity/Q14801553,Hanzawa Naoki,https://en.wikipedia.org/wiki/Naoki_Hanzawa,,2013,177538,,"2013, 2014, 1992, 1991, Osaka, Chiyoda-ku, Kanazawa",Japan,economy,2,0,0
http://www.wikidata.org/entity/Q11594636,Watashi no Aozora,https://en.wikipedia.org/wiki/Watashi_no_Aozora,,2000,,,,Japan,drama television series,0,1,0
http://www.wikidata.org/entity/Q5930943,Legal High,https://en.wikipedia.org/wiki/Legal_High_(Japanese_TV_series),http://commons.wikimedia.org/wiki/Special:FilePath/LEGAL%20HIGH.JPG,2012,,,,Japan,"comedy television series, law",2,0,0
http://www.wikidata.org/entity/Q713277,Solve the Mystery after Dinner,https://en.wikipedia.org/wiki/The_Dinner_Table_Detective_(TV_series),http://commons.wikimedia.org/wiki/Special:FilePath/Former%20Iwasaki%20Family%20House%20and%20Garden%202010.jpg,2011,,,,Japan,,1,0,0
http://www.wikidata.org/entity/Q1052315,The Reason I Can't Find My Love,https://en.wikipedia.org/wiki/The_Reason_I_Can%27t_Find_My_Love,,2011,,,,Japan,Japanese television drama,0,1,0
http://www.wikidata.org/entity/Q4993770,Maid in Akihabara,https://en.wikipedia.org/wiki/Maid_in_Akihabara,,2006,,,,Japan,comedy film,1,0,0
http://www.wikidata.org/entity/Q706097,Ryomaden,https://en.wikipedia.org/wiki/Ry%C5%8Dmaden,,2010,,,"Kōchi Prefecture, Edo",Japan,drama television series,2,0,0
http://www.wikidata.org/entity/Q111966448,Dear Radiance,https://en.wikipedia.org/wiki/Dear_Radiance,,2024,,,Heian-kyō,Japan,drama television program,0,1,0
http://www.wikidata.org/entity/Q109363674,First Love,https://en.wikipedia.org/wiki/First_Love_(2022_TV_series),,2022,,,,Japan,"romance television series, drama television series",0,1,0
http://www.wikidata.org/entity/Q5958296,Teppan,https://en.wikipedia.org/wiki/Teppan_(TV_series),,2010,,,,Japan,drama television series,1,0,0
http://www.wikidata.org/entity/Q4184202,Dondo Hare,https://en.wikipedia.org/wiki/Dondo_Hare,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%81%A9%E3%82%93%E3%81%A9%E6%99%B4%E3%82%8C%20%28436494680%29.jpg,2007,,,,Japan,drama television series,0,1,0
http://www.wikidata.org/entity/Q5229824,Umechan Sensei,https://en.wikipedia.org/wiki/Umechan_Sensei,,2012,,,,Japan,drama television series,1,0,0
http://www.wikidata.org/entity/Q15052780,AKB48 Show!,https://en.wikipedia.org/wiki/AKB48_Show!,,2013,,,,Japan,"comedy television series, music television, variety show",2,1,0
http://www.wikidata.org/entity/Q1182753,Yae no Sakura,https://en.wikipedia.org/wiki/Yae%27s_Sakura,,2013,,,Japan,Japan,drama television series,0,3,0
http://www.wikidata.org/entity/Q4185879,Ashita Ga Arusa,https://en.wikipedia.org/wiki/Ashita_Ga_Arusa_(TV_series),,2001,,,,Japan,drama television series,1,0,0
http://www.wikidata.org/entity/Q4921022,Tomica Hero: Rescue Fire,https://en.wikipedia.org/wiki/Tomica_Hero:_Rescue_Fire,,2009,,,,Japan,,1,0,0
http://www.wikidata.org/entity/Q11443124,Ten'nô no Ryôriban,https://en.wikipedia.org/wiki/The_Emperor%27s_Cook,,2015,25580,,,Japan,"television series based on a novel, drama television series",1,0,0
http://www.wikidata.org/entity/Q2165967,Tokyo Girl,https://en.wikipedia.org/wiki/Tokyo_Girl_(2008_TV_series),,2008,,,,Japan,,1,0,0
http://www.wikidata.org/entity/Q52204741,Miss Sherlock,https://en.wikipedia.org/wiki/Miss_Sherlock,,2018,,,,Japan,"drama television series, detective fiction",1,0,0
http://www.wikidata.org/entity/Q1353486,Marumo no Okite,https://en.wikipedia.org/wiki/Marumo_no_Okite,,2011,,,,Japan,,2,1,0
http://www.wikidata.org/entity/Q59391099,Scarlet,https://en.wikipedia.org/wiki/Scarlet_(TV_series),,2019,,,Shiga Prefecture,Japan,"drama television series, Japanese television drama",0,1,0
http://www.wikidata.org/entity/Q4185869,Suzuki Sensei,https://en.wikipedia.org/wiki/Suzuki_Sensei,,2011,4984,,,Japan,,1,0,0
http://www.wikidata.org/entity/Q1094960,Carnation,https://en.wikipedia.org/wiki/Carnation_(TV_series),,2011,,,Osaka Prefecture,Japan,drama television series,0,1,0
http://www.wikidata.org/entity/Q22568699,Beppinsan,https://en.wikipedia.org/wiki/Beppinsan,http://commons.wikimedia.org/wiki/Special:FilePath/120922%20Kawanishi%20Municipal%20Museum%20Hyogo%20pref%20Japan08s3.jpg,2016,,,"Osaka Prefecture, Hyōgo Prefecture",Japan,drama television series,0,1,0
http://www.wikidata.org/entity/Q7403157,Sakura,https://en.wikipedia.org/wiki/Sakura_(TV_series),,2002,,,,Japan,drama television series,0,1,0
http://www.wikidata.org/entity/Q1058051,Muse no Kagami,https://en.wikipedia.org/wiki/Muse_no_Kagami,,2012,,,,Japan,Japanese television drama,1,0,0
http://www.wikidata.org/entity/Q6414679,Bad Boys,https://en.wikipedia.org/wiki/Bad_Boys_(manga),,2013,,,Hiroshima Prefecture,Japan,action film,1,0,0
http://www.wikidata.org/entity/Q11351949,Vampire Heaven,https://en.wikipedia.org/wiki/Vampire_Heaven,,2013,,,Tokyo,Japan,"vampire television program, romance television series",1,0,0
http://www.wikidata.org/entity/Q17221167,Mare,https://en.wikipedia.org/wiki/Mare_(TV_series),,2015,,,"Yokohama, Noto Peninsula",Japan,drama television series,0,1,0
http://www.wikidata.org/entity/Q16689890,Massan,https://en.wikipedia.org/wiki/Massan,http://commons.wikimedia.org/wiki/Special:FilePath/130823Nikka%20Wisky%20Yoichi%20Distillery%20Hokkaido%20Japan18s3.jpg,2014,,,,Japan,romance film,1,0,0
http://www.wikidata.org/entity/Q20757565,Toto Neechan,https://en.wikipedia.org/wiki/Toto_Neechan,http://commons.wikimedia.org/wiki/Special:FilePath/Kurashi-no-techo-number1-1948.jpg,2016,,,,Japan,drama television series,1,0,0
http://www.wikidata.org/entity/Q60324083,Aufräumen mit Marie Kondo,https://en.wikipedia.org/wiki/Tidying_Up_with_Marie_Kondo,http://commons.wikimedia.org/wiki/Special:FilePath/Tidying%20Up%20with%20Marie%20Kondo%20title%20card.svg,2019,,,,United States of America,,0,1,0
http://www.wikidata.org/entity/Q3127177,Happy Family Plan,https://en.wikipedia.org/wiki/Happy_Family_Plan,,1997,,,,Japan,game show,1,0,0
http://www.wikidata.org/entity/Q9154820,Anioł Stróż,https://en.wikipedia.org/wiki/Anio%C5%82_Str%C3%B3%C5%BC,,2005,,,,Poland,comedy television series,1,0,0
http://www.wikidata.org/entity/Q6806789,Medics,https://en.wikipedia.org/wiki/Medics_(Polish_TV_series),,2012,,,,Poland,medical drama,1,0,0
http://www.wikidata.org/entity/Q963109,Ojciec Mateusz,https://en.wikipedia.org/wiki/Father_Matthew_(TV_series),http://commons.wikimedia.org/wiki/Special:FilePath/JKRUK%2020100629%20ARTUR%20%C5%BBMIJEWSKI%20BUSKO%20IMG%205591B.jpg,2008,,,,Poland,detective fiction,2,0,0
http://www.wikidata.org/entity/Q9166458,Barwy szczescia,https://en.wikipedia.org/wiki/Barwy_szcz%C4%99%C5%9Bcia,,2007,,,,Poland,soap opera,0,2,0
http://www.wikidata.org/entity/Q123024569,Warszawianka,https://en.wikipedia.org/wiki/Warszawianka_(TV_series),,2023,,,,Poland,comedy drama,2,0,0
http://www.wikidata.org/entity/Q123331854,Filmriss,https://en.wikipedia.org/wiki/Feedback_(TV_series),,2023,,,Warsaw,Poland,"thriller television series, drama television series",2,0,0
http://www.wikidata.org/entity/Q56340299,Im Sumpf,https://en.wikipedia.org/wiki/The_Mire,,2018,,,,Poland,,1,0,0
http://www.wikidata.org/entity/Q114561390,Hochwasser,https://en.wikipedia.org/wiki/High_Water_(TV_series),,2022,,,,Poland,drama television series,2,0,0
http://www.wikidata.org/entity/Q125555468,Heweliusz,https://en.wikipedia.org/wiki/Heweliusz,,2025,,,,Poland,"drama television series, disaster film",2,0,0
http://www.wikidata.org/entity/Q5587707,Got to Dance – Tylko Taniec,https://en.wikipedia.org/wiki/Got_to_Dance_%E2%80%93_Tylko_Taniec,,2012,,,,Poland,talent show,1,0,0
http://www.wikidata.org/entity/Q2889099,Must Be the Music,https://en.wikipedia.org/wiki/Must_Be_the_Music_(Polish_TV_series),,2011,,,,Poland,talent show,1,0,0
http://www.wikidata.org/entity/Q5201719,Czas honoru,https://en.wikipedia.org/wiki/Days_of_Honor,,2008,,,,Poland,,2,0,0
http://www.wikidata.org/entity/Q1168118,Das Geheimnis des Sagala,https://en.wikipedia.org/wiki/The_Secret_of_Sagala,,1997,,,,"Germany, Poland",,1,0,0
http://www.wikidata.org/entity/Q9352163,Szpital na perypetiach,https://en.wikipedia.org/wiki/Szpital_na_perypetiach,,2001,,,,Poland,sitcom,1,0,0
http://www.wikidata.org/entity/Q123315231,1670,https://en.wikipedia.org/wiki/1670_(TV_series),,2023,,,Polish–Lithuanian Commonwealth,Poland,"mockumentary, comedy television series, satirical film or television program",2,0,0
http://www.wikidata.org/entity/Q7847444,True Law,https://en.wikipedia.org/wiki/True_Law,http://commons.wikimedia.org/wiki/Special:FilePath/Prawo%20Agaty%20filmmaking%20in%20Gda%C5%84sk%20%286%29.JPG,2012,,,,Poland,legal drama,1,0,0
http://www.wikidata.org/entity/Q6671251,Londyńczycy,https://en.wikipedia.org/wiki/The_Londoners_(TV_series),,2008,,,London,Poland,drama fiction,1,0,0
http://www.wikidata.org/entity/Q2047663,Na dobre i na zle,https://en.wikipedia.org/wiki/Na_dobre_i_na_z%C5%82e,,1999,,,,Poland,medical drama,1,0,0
http://www.wikidata.org/entity/Q9128895,13 posterunek,https://en.wikipedia.org/wiki/13_posterunek,,1997,,,,Poland,sitcom,1,0,0
http://www.wikidata.org/entity/Q118215364,The Office PL,https://en.wikipedia.org/wiki/The_Office_PL,,2021,,,,Poland,"mockumentary, sitcom",2,0,0
http://www.wikidata.org/entity/Q9396657,Święta Wojna,https://en.wikipedia.org/wiki/%C5%9Awi%C4%99ta_wojna,http://commons.wikimedia.org/wiki/Special:FilePath/%C5%9Awi%C4%99ta%20wojna%20%28collage%29.JPG,2000,,,,Poland,comedy,2,0,0
http://www.wikidata.org/entity/Q52442456,Courageous Leaders,https://en.wikipedia.org/wiki/Courageous_Leaders,http://commons.wikimedia.org/wiki/Special:FilePath/Courageous%20Leaders%20%28official%20title%20card%29.jpg,2015,,,,United States of America,"television documentary, documentary",2,0,0
http://www.wikidata.org/entity/Q9311663,Foster Family,https://en.wikipedia.org/wiki/Rodzina_zast%C4%99pcza,,1999,,,,Poland,comedy drama,1,0,0
http://www.wikidata.org/entity/Q123832527,The Bay of Spies,https://en.wikipedia.org/wiki/The_Bay_of_Spies,,2024,,,"Gdynia, Gdańsk",Poland,"historical drama, drama television series",1,0,0
http://www.wikidata.org/entity/Q30906046,Wojenne dziewczyny,https://en.wikipedia.org/wiki/Wartime_Girls,,2017,,,,Poland,"war television series, slice of life",1,0,0
http://www.wikidata.org/entity/Q107029454,Kowalscy kontra Kowalscy,https://en.wikipedia.org/wiki/Kowalscy_kontra_Kowalscy,,2021,,,,Poland,,1,0,0
http://www.wikidata.org/entity/Q7192659,Pierwsza milosc,https://en.wikipedia.org/wiki/First_Love_(2004_TV_series),,2004,,,,Poland,soap opera,1,0,0
http://www.wikidata.org/entity/Q9311665,Rodzinka.pl,https://en.wikipedia.org/wiki/Family.pl,,2011,,,,Poland,comedy,2,0,0
http://www.wikidata.org/entity/Q1744289,Klan,https://en.wikipedia.org/wiki/The_Clan_(TV_series),,1997,,,,Poland,soap opera,1,0,0
http://www.wikidata.org/entity/Q3503020,Kryminalni,https://en.wikipedia.org/wiki/Crime_Detectives,,2004,,,,Poland,crime television series,1,0,0
http://www.wikidata.org/entity/Q9363568,Tylko miłość,https://en.wikipedia.org/wiki/Tylko_mi%C5%82o%C5%9B%C4%87,,2007,,,,Poland,slice of life,1,0,0
http://www.wikidata.org/entity/Q12033111,Letiste,https://en.wikipedia.org/wiki/Leti%C5%A1t%C4%9B,,2006,,,,Czech Republic,drama film,10,1,0
http://www.wikidata.org/entity/Q14902292,Ulice,https://en.wikipedia.org/wiki/Ulice,http://commons.wikimedia.org/wiki/Special:FilePath/Hostiva%C5%99%20-%20kulisy%20Ulice.JPG,2005,,,Prague,Czech Republic,"drama fiction, family film, romance film, comedy film, drama film, soap opera",27,9,0
http://www.wikidata.org/entity/Q7096658,Operaatio Hurrikaani,https://en.wikipedia.org/wiki/Operaatio_Hurrikaani,,2006,,,,Finland,children's television series,2,0,0
http://www.wikidata.org/entity/Q124449112,Die neuen Zauberer vom Waverly Place,https://en.wikipedia.org/wiki/Wizards_Beyond_Waverly_Place,,2024,,,,United States of America,sitcom,2,0,0
http://www.wikidata.org/entity/Q26961378,Bordertown,https://en.wikipedia.org/wiki/Bordertown_(Finnish_TV_series),,2016,,,Lappeenranta,Finland,"Nordic noir, drama fiction, crime television series",2,0,0
http://www.wikidata.org/entity/Q117051341,Poromafia,https://en.wikipedia.org/wiki/Reindeer_Mafia,,2023,,,,Finland,"Nordic noir, drama television series",1,0,0
http://www.wikidata.org/entity/Q56402612,Alle Sünden,https://en.wikipedia.org/wiki/All_the_Sins,,2019,,,,Finland,,1,0,0
http://www.wikidata.org/entity/Q60536317,Modernit miehet,https://en.wikipedia.org/wiki/Modern_Men_(TV_series),,2019,,,,Finland,comedy drama,2,2,0
http://www.wikidata.org/entity/Q111845576,Pysäyttäkää Nyqvist,https://en.wikipedia.org/wiki/Stop_Nyqvist,,2022,,,"Helsinki, Imatra",Finland,"comedy television series, satire",3,0,0
http://www.wikidata.org/entity/Q17071785,LoveMilla,https://en.wikipedia.org/wiki/Lovemilla,,2013,,,,Finland,,1,0,0
http://www.wikidata.org/entity/Q15125497,Nymphs,https://en.wikipedia.org/wiki/Nymphs_(TV_series),,2013,,,,Finland,drama,2,0,0
http://www.wikidata.org/entity/Q102383455,Rats,https://en.wikipedia.org/wiki/Zr%C3%A1dci,,2019,,,,"Czech Republic, Poland","crime television series, thriller film, crime film",3,0,0
http://www.wikidata.org/entity/Q21043756,Comedian and 7 Wonders,https://en.wikipedia.org/wiki/Comedian_and_7_Wonders,,2014,,,,Finland,travel documentary,1,0,0
http://www.wikidata.org/entity/Q11879139,Velmi krehké vztahy,https://en.wikipedia.org/wiki/Velmi_k%C5%99ehk%C3%A9_vztahy,,2007,,,,Czech Republic,"family film, romance film, drama film",2,2,0
http://www.wikidata.org/entity/Q8570031,Rodinná pouta,https://en.wikipedia.org/wiki/Rodinn%C3%A1_pouta,,2004,,,,Czech Republic,"romance film, drama film",4,2,0
http://www.wikidata.org/entity/Q105720346,Willkommen auf Eden,https://en.wikipedia.org/wiki/Welcome_to_Eden,,2022,,,,Spain,"mystery television series, thriller television series, action television series, drama television series",2,0,0
http://www.wikidata.org/entity/Q11704309,Temps de silenci,https://en.wikipedia.org/wiki/Temps_de_silenci,,2001,,,Barcelona,Spain,"historical television series, comedy drama, telenovela",3,1,0
http://www.wikidata.org/entity/Q28501699,The Sonata of Silence,https://en.wikipedia.org/wiki/The_Sonata_of_Silence,,2016,,,Madrid,Spain,"romantic thriller, historical drama",5,1,0
http://www.wikidata.org/entity/Q1007651,Amar es para siempre,https://en.wikipedia.org/wiki/Amar_es_para_siempre,,2013,64004,,Madrid,Spain,telenovela,1,0,0
http://www.wikidata.org/entity/Q55850326,Presten,https://en.wikipedia.org/wiki/Presten,http://commons.wikimedia.org/wiki/Special:FilePath/Maridalen%20kapell%201.jpg,2017,,,,Norway,comedy television series,1,0,0
http://www.wikidata.org/entity/Q18707059,Mammon,https://en.wikipedia.org/wiki/Mammon_(TV_series),,2014,,,,Norway,thriller television series,1,1,0
http://www.wikidata.org/entity/Q16992537,"Zwei Familien, ein Leben",https://en.wikipedia.org/wiki/From_There_to_Here,,2014,,,Manchester,United Kingdom,,1,0,0
http://www.wikidata.org/entity/Q106771241,Vigil - Tod auf hoher See,https://en.wikipedia.org/wiki/Vigil_(TV_series),,2021,,,Glasgow,United Kingdom,police procedural,2,1,0
http://www.wikidata.org/entity/Q16988068,Code of a Killer,https://en.wikipedia.org/wiki/Code_of_a_Killer,,2015,,,,United Kingdom,drama television series,1,0,0
http://www.wikidata.org/entity/Q12039210,Méďové,https://en.wikipedia.org/wiki/M%C3%A9%C4%8Fov%C3%A9,,2001,,,,Czech Republic,family film,1,0,0
http://www.wikidata.org/entity/Q108807070,Ridley Road,https://en.wikipedia.org/wiki/Ridley_Road_(TV_series),,2021,,,Ridley Road,United Kingdom,,0,0,0
http://www.wikidata.org/entity/Q11979458,Jul i Tøyengata,https://en.wikipedia.org/wiki/Jul_i_T%C3%B8yengata,,2006,,,,Norway,"Nordic Christmas calendar, comedy television program",2,0,0
http://www.wikidata.org/entity/Q10934130,Chérif,https://en.wikipedia.org/wiki/Cherif_(TV_series),,2013,,,,France,thriller television series,1,0,0
http://www.wikidata.org/entity/Q8553253,Ranč U Zelené sedmy,https://en.wikipedia.org/wiki/Ran%C4%8D_U_Zelen%C3%A9_sedmy,,1998,,,Czech Republic,Czech Republic,"family film, comedy film",2,1,0
http://www.wikidata.org/entity/Q56650192,Stopy života,https://en.wikipedia.org/wiki/Stopy_%C5%BEivota,,2013,,,,Czech Republic,"drama television series, drama film",2,2,0
http://www.wikidata.org/entity/Q20851345,Přístav,https://en.wikipedia.org/wiki/P%C5%99%C3%ADstav,,2015,,,,Czech Republic,"romance film, comedy film",4,3,0
http://www.wikidata.org/entity/Q81924918,Slunecná,https://en.wikipedia.org/wiki/Slune%C4%8Dn%C3%A1_(TV_series),,2020,,,,Czech Republic,"family film, romance film, comedy film",6,1,0
http://www.wikidata.org/entity/Q116998474,Policie Hvar,https://en.wikipedia.org/wiki/Policie_Hvar,,2024,,,,"Czech Republic, Slovakia","crime comedy film, crime film, comedy film",4,1,0
http://www.wikidata.org/entity/Q13377646,Life at the Mansion,https://en.wikipedia.org/wiki/%C5%BDivot_na_z%C3%A1mku,,1995,,,,Czech Republic,"family film, drama film",2,0,0
http://www.wikidata.org/entity/Q104897542,Volha,https://en.wikipedia.org/wiki/Volha_(TV_series),,2023,,,Prague,Czech Republic,"crime film, drama film",3,0,0
http://www.wikidata.org/entity/Q70376394,Premiér,https://en.wikipedia.org/wiki/Premi%C3%A9r,,2019,,,,Czech Republic,comedy film,1,0,0
http://www.wikidata.org/entity/Q12020353,Hospoda,https://en.wikipedia.org/wiki/Hospoda,,1996,,,,Czech Republic,"sitcom, comedy film",2,0,0
http://www.wikidata.org/entity/Q28758131,Modrý Kód,https://en.wikipedia.org/wiki/Modr%C3%BD_k%C3%B3d,,2017,,,,Czech Republic,"medical drama, romance film, drama film",11,5,0
http://www.wikidata.org/entity/Q10855674,Doktori z Pocátku,https://en.wikipedia.org/wiki/Dokto%C5%99i_z_Po%C4%8D%C3%A1tk%C5%AF,,2013,,,,Czech Republic,"family film, drama film",4,3,0
http://www.wikidata.org/entity/Q85970127,Einstein – Případy nesnesitelného génia,https://en.wikipedia.org/wiki/Einstein_%E2%80%93_P%C5%99%C3%ADpady_nesnesiteln%C3%A9ho_g%C3%A9nia,,2021,,,,Czech Republic,"crime film, comedy film",2,0,0
http://www.wikidata.org/entity/Q113976849,Prípady mimorádné Marty,https://en.wikipedia.org/wiki/P%C5%99%C3%ADpady_mimo%C5%99%C3%A1dn%C3%A9_Marty,,2022,,,,Czech Republic,"comedy television series, comedy film, crime television series, crime film",3,0,0
http://www.wikidata.org/entity/Q110873666,Odznak Vysočina,https://en.wikipedia.org/wiki/Odznak_Vyso%C4%8Dina,,2022,,,,Czech Republic,"crime film, drama film",7,0,0
http://www.wikidata.org/entity/Q102389792,Skoro Na Mizine,https://en.wikipedia.org/wiki/Skoro_na_mizin%C4%9B,,2020,,,,Czech Republic,"comedy film, short film",4,0,0
http://www.wikidata.org/entity/Q112503607,Národní házená,https://en.wikipedia.org/wiki/N%C3%A1rodn%C3%AD_h%C3%A1zen%C3%A1,,2022,,,,Czech Republic,"comedy television program, comedy film",2,0,0
http://www.wikidata.org/entity/Q15124341,Czech Century,https://en.wikipedia.org/wiki/Czech_Century,,2013,,,,Czech Republic,"historical television series, war television series, historical film, drama television series, war film, drama film",2,0,0
http://www.wikidata.org/entity/Q4190595,Česko hledá SuperStar,https://en.wikipedia.org/wiki/%C4%8Cesko_hled%C3%A1_SuperStar,,2004,,,,Czech Republic,"reality show, musical film, game show",2,0,0
http://www.wikidata.org/entity/Q102392534,Osada,https://en.wikipedia.org/wiki/Osada_(TV_series),,2021,,,,Czech Republic,comedy film,5,0,0
http://www.wikidata.org/entity/Q61740876,Černé vdovy,https://en.wikipedia.org/wiki/%C4%8Cern%C3%A9_vdovy,,2019,,,,Czech Republic,"comedy television series, crime television series, crime film, comedy film",4,1,0
http://www.wikidata.org/entity/Q109923675,Zoo (Czech TV series),https://en.wikipedia.org/wiki/Zoo_(Czech_TV_series),,2022,,,,Czech Republic,"family film, drama film",4,0,0
http://www.wikidata.org/entity/Q66711968,Sever,https://en.wikipedia.org/wiki/Sever_(TV_series),,2019,,,,Czech Republic,"thriller film, crime film, drama film",1,0,0
http://www.wikidata.org/entity/Q23661427,Bohéma,https://en.wikipedia.org/wiki/Boh%C3%A9ma,http://commons.wikimedia.org/wiki/Special:FilePath/Boh%C3%A9ma%20%2818%29.jpg,2017,,,,Czech Republic,"biographical film, drama film",1,1,0
http://www.wikidata.org/entity/Q25336894,Vsechny moje lásky,https://en.wikipedia.org/wiki/V%C5%A1echny_moje_l%C3%A1sky,,2015,,,,Czech Republic,"comedy television series, romance film, comedy film",2,1,0
http://www.wikidata.org/entity/Q122383292,Co ste hasiči,https://en.wikipedia.org/wiki/Co_ste_hasi%C4%8Di,,2021,,,,Czech Republic,comedy film,6,0,0
http://www.wikidata.org/entity/Q11946199,Vyprávěj,https://en.wikipedia.org/wiki/Vypr%C3%A1v%C4%9Bj,,2009,,,,Czech Republic,"family film, comedy film, drama film",6,1,0
http://www.wikidata.org/entity/Q26885515,Kosmo,https://en.wikipedia.org/wiki/Cosmic_(TV_series),,2016,,,,Czech Republic,"science fiction film, sitcom, comedy film, satire, drama film",2,0,0
http://www.wikidata.org/entity/Q47528703,Vzteklina,https://en.wikipedia.org/wiki/Vzteklina,,2018,,,,Czech Republic,"thriller television series, thriller film, crime film",2,0,0
http://www.wikidata.org/entity/Q108202186,The Defender,https://en.wikipedia.org/wiki/The_Defender_(2021_TV_series),,2021,,,,Czech Republic,"crime television series, crime film, drama television series, drama film",4,1,0
http://www.wikidata.org/entity/Q6532246,Let's Bowl,https://en.wikipedia.org/wiki/Let%27s_Bowl,,2001,,,,United States of America,,1,0,0
http://www.wikidata.org/entity/Q1351394,Tāmar und Schawqīya,https://en.wikipedia.org/wiki/Tamer_Wa_Shaw%27eyyah,,2006,,,,Egypt,sitcom,1,0,0
http://www.wikidata.org/entity/Q16120468,Sanaoud Baad Kalil,https://en.wikipedia.org/wiki/Sanaoud_Baad_Kalil,,2013,,,,Syria,drama,1,0,0
http://www.wikidata.org/entity/Q12180189,Akoon Aw La,https://en.wikipedia.org/wiki/Akoon_Aw_La,,2012,,,,Bahrain,,1,0,0
http://www.wikidata.org/entity/Q82322252,Al Nehaya,https://en.wikipedia.org/wiki/The_End_(Egyptian_TV_series),,2020,,,,Egypt,"suspense film, science fiction television program, thriller, drama",2,0,0
http://www.wikidata.org/entity/Q16118205,Saraya Abdeen,https://en.wikipedia.org/wiki/Saraya_Abdeen,,2014,,,,Egypt,,1,0,0
http://www.wikidata.org/entity/Q17271663,Muhammad: The Final Legacy,https://en.wikipedia.org/wiki/Muhammad:_The_Final_Legacy,,2008,,,,Lebanon,,1,0,0
http://www.wikidata.org/entity/Q12233295,Block 13,https://en.wikipedia.org/wiki/Block_13,,2000,,,,Kuwait,comedy television program,1,0,0
http://www.wikidata.org/entity/Q108473156,Entrevías,https://en.wikipedia.org/wiki/Wrong_Side_of_the_Tracks_(TV_series),,2022,,,,Spain,"thriller, drama film",1,0,0
http://www.wikidata.org/entity/Q48637265,La verdad,https://en.wikipedia.org/wiki/La_verdad_(TV_series),,2018,,,Madrid,Spain,thriller television series,2,0,0
http://www.wikidata.org/entity/Q18232259,Die Zeitfälscherin,https://en.wikipedia.org/wiki/Tidsrejsen,,2014,,,,Denmark,"family film, adventure television series, Nordic Christmas calendar, science fiction film, science fiction television program, adventure film, family television series",4,1,0
http://www.wikidata.org/entity/Q8321947,Dicte,https://en.wikipedia.org/wiki/Dicte_(TV_series),,2013,,,,Denmark,detective fiction,4,1,0
http://www.wikidata.org/entity/Q12333582,Rita,https://en.wikipedia.org/wiki/Rita_(TV_series),,2012,,,,Denmark,"LGBT-related television series, comedy drama",3,1,0
http://www.wikidata.org/entity/Q168692,Der Pakt,https://en.wikipedia.org/wiki/Pagten,,2009,,,,Denmark,Nordic Christmas calendar,2,1,0
http://www.wikidata.org/entity/Q21847068,Hjørdis,https://en.wikipedia.org/wiki/Hj%C3%B8rdis_(TV_series),,2015,,,,Denmark,family television series,1,0,0
http://www.wikidata.org/entity/Q102438939,Equinox,https://en.wikipedia.org/wiki/Equinox_(2020_TV_series),,2020,,,,Denmark,"mystery television series, thriller television series",2,0,0
http://www.wikidata.org/entity/Q5256450,Den 11. time,https://en.wikipedia.org/wiki/Den_11._time,,2007,,,,Denmark,,1,0,0
http://www.wikidata.org/entity/Q7999893,Wikmani poisid,https://en.wikipedia.org/wiki/Wikmani_poisid_(TV_series),,1995,,,,Estonia,television series based on a novel,1,1,0
http://www.wikidata.org/entity/Q12366783,Kelgukoerad,https://en.wikipedia.org/wiki/Kelgukoerad,,2006,,,,Estonia,,1,0,0
http://www.wikidata.org/entity/Q100273082,Jaguar,https://en.wikipedia.org/wiki/Jaguar_(TV_series),,2021,,,,Spain,"period drama film, action television series",5,1,0
